Date,Store_ID,Product_ID,Inventory_Level,Units_Ordered
2022-09-13,S002,P0009,60,138
2022-09-13,S002,P0010,446,42
2022-09-13,S002,P0011,180,133
2022-09-13,S002,P0012,179,155
2022-09-13,S002,P0013,243,135
2022-09-13,S002,P0014,61,56
2022-09-13,S002,P0015,304,123
2022-09-13,S002,P0016,187,182
2022-09-13,S002,P0017,500,106
2022-09-13,S002,P0018,250,20
2022-09-13,S002,P0019,414,126
2022-09-13,S002,P0020,255,75
2022-09-13,S003,P0001,231,181
2022-09-13,S003,P0002,195,149
2022-09-13,S003,P0003,69,44
2022-09-13,S003,P0004,260,195
2022-09-13,S003,P0005,478,150
2022-09-13,S003,P0006,77,130
2022-09-13,S003,P0007,57,80
2022-09-13,S003,P0008,476,130
2022-09-13,S003,P0009,190,75
2022-09-13,S003,P0010,447,121
2022-09-13,S003,P0011,489,63
2022-09-13,S003,P0012,333,176
2022-09-13,S003,P0013,299,157
2022-09-13,S003,P0014,482,66
2022-09-13,S003,P0015,209,113
2022-09-13,S003,P0016,252,180
2022-09-13,S003,P0017,137,50
2022-09-13,S003,P0018,370,115
2022-09-13,S003,P0019,378,40
2022-09-13,S003,P0020,470,189
2022-09-13,S004,P0001,439,196
2022-09-13,S004,P0002,351,179
2022-09-13,S004,P0003,207,59
2022-09-13,S004,P0004,343,104
2022-09-13,S004,P0005,89,112
2022-09-13,S004,P0006,326,95
2022-09-13,S004,P0007,149,133
2022-09-13,S004,P0008,433,68
2022-09-13,S004,P0009,93,62
2022-09-13,S004,P0010,131,170
2022-09-13,S004,P0011,304,37
2022-09-13,S004,P0012,86,193
2022-09-13,S004,P0013,160,143
2022-09-13,S004,P0014,225,39
2022-09-13,S004,P0015,212,145
2022-09-13,S004,P0016,180,81
2022-09-13,S004,P0017,222,109
2022-09-13,S004,P0018,208,100
2022-09-13,S004,P0019,280,165
2022-09-13,S004,P0020,479,68
2022-09-13,S005,P0001,303,136
2022-09-13,S005,P0002,324,98
2022-09-13,S005,P0003,331,91
2022-09-13,S005,P0004,202,184
2022-09-13,S005,P0005,415,157
2022-09-13,S005,P0006,151,54
2022-09-13,S005,P0007,396,75
2022-09-13,S005,P0008,280,148
2022-09-13,S005,P0009,479,146
2022-09-13,S005,P0010,70,107
2022-09-13,S005,P0011,351,100
2022-09-13,S005,P0012,342,196
2022-09-13,S005,P0013,140,54
2022-09-13,S005,P0014,184,171
2022-09-13,S005,P0015,469,77
2022-09-13,S005,P0016,348,109
2022-09-13,S005,P0017,254,141
2022-09-13,S005,P0018,70,74
2022-09-13,S005,P0019,169,28
2022-09-13,S005,P0020,186,69
2022-09-14,S001,P0001,339,157
2022-09-14,S001,P0002,237,179
2022-09-14,S001,P0003,365,101
2022-09-14,S001,P0004,464,24
2022-09-14,S001,P0005,291,24
2022-09-14,S001,P0006,96,184
2022-09-14,S001,P0007,330,57
2022-09-14,S001,P0008,205,59
2022-09-14,S001,P0009,60,63
2022-09-14,S001,P0010,83,62
2022-09-14,S001,P0011,79,145
2022-09-14,S001,P0012,348,139
2022-09-14,S001,P0013,297,49
2022-09-14,S001,P0014,255,177
2022-09-14,S001,P0015,237,112
2022-09-14,S001,P0016,149,49
2022-09-14,S001,P0017,325,120
2022-09-14,S001,P0018,64,152
2022-09-14,S001,P0019,245,197
2022-09-14,S001,P0020,342,129
2022-09-14,S002,P0001,76,46
2022-09-14,S002,P0002,468,159
2022-09-14,S002,P0003,237,133
2022-09-14,S002,P0004,204,94
2022-09-14,S002,P0005,422,192
2022-09-14,S002,P0006,115,72
2022-09-14,S002,P0007,51,37
2022-09-14,S002,P0008,52,181
2022-09-14,S002,P0009,420,196
2022-09-14,S002,P0010,209,141
2022-09-14,S002,P0011,103,94
2022-09-14,S002,P0012,65,22
2022-09-14,S002,P0013,366,158
2022-09-14,S002,P0014,212,192
2022-09-14,S002,P0015,260,145
2022-09-14,S002,P0016,286,105
2022-09-14,S002,P0017,263,155
2022-09-14,S002,P0018,356,65
2022-09-14,S002,P0019,386,66
2022-09-14,S002,P0020,315,108
2022-09-14,S003,P0001,125,144
2022-09-14,S003,P0002,51,163
2022-09-14,S003,P0003,388,188
2022-09-14,S003,P0004,196,134
2022-09-14,S003,P0005,435,27
2022-09-14,S003,P0006,496,89
2022-09-14,S003,P0007,400,104
2022-09-14,S003,P0008,481,82
2022-09-14,S003,P0009,127,160
2022-09-14,S003,P0010,272,178
2022-09-14,S003,P0011,76,84
2022-09-14,S003,P0012,142,77
2022-09-14,S003,P0013,151,194
2022-09-14,S003,P0014,494,124
2022-09-14,S003,P0015,343,199
2022-09-14,S003,P0016,226,195
2022-09-14,S003,P0017,300,136
2022-09-14,S003,P0018,51,181
2022-09-14,S003,P0019,373,57
2022-09-14,S003,P0020,398,24
2022-09-14,S004,P0001,202,189
2022-09-14,S004,P0002,403,23
2022-09-14,S004,P0003,430,84
2022-09-14,S004,P0004,257,56
2022-09-14,S004,P0005,409,112
2022-09-14,S004,P0006,368,107
2022-09-14,S004,P0007,320,134
2022-09-14,S004,P0008,184,77
2022-09-14,S004,P0009,146,134
2022-09-14,S004,P0010,358,105
2022-09-14,S004,P0011,219,185
2022-09-14,S004,P0012,352,196
2022-09-14,S004,P0013,471,31
2022-09-14,S004,P0014,379,129
2022-09-14,S004,P0015,164,197
2022-09-14,S004,P0016,388,33
2022-09-14,S004,P0017,376,74
2022-09-14,S004,P0018,200,52
2022-09-14,S004,P0019,250,79
2022-09-14,S004,P0020,56,91
2022-09-14,S005,P0001,155,169
2022-09-14,S005,P0002,193,78
2022-09-14,S005,P0003,463,73
2022-09-14,S005,P0004,200,180
2022-09-14,S005,P0005,243,187
2022-09-14,S005,P0006,111,103
2022-09-14,S005,P0007,491,29
2022-09-14,S005,P0008,374,128
2022-09-14,S005,P0009,158,28
2022-09-14,S005,P0010,106,100
2022-09-14,S005,P0011,190,126
2022-09-14,S005,P0012,458,190
2022-09-14,S005,P0013,75,45
2022-09-14,S005,P0014,99,64
2022-09-14,S005,P0015,94,113
2022-09-14,S005,P0016,487,103
2022-09-14,S005,P0017,369,155
2022-09-14,S005,P0018,301,134
2022-09-14,S005,P0019,310,58
2022-09-14,S005,P0020,57,89
2022-09-15,S001,P0001,470,109
2022-09-15,S001,P0002,372,21
2022-09-15,S001,P0003,311,24
2022-09-15,S001,P0004,435,166
2022-09-15,S001,P0005,82,115
2022-09-15,S001,P0006,81,142
2022-09-15,S001,P0007,86,33
2022-09-15,S001,P0008,75,184
2022-09-15,S001,P0009,189,178
2022-09-15,S001,P0010,308,167
2022-09-15,S001,P0011,57,63
2022-09-15,S001,P0012,78,84
2022-09-15,S001,P0013,267,115
2022-09-15,S001,P0014,444,121
2022-09-15,S001,P0015,297,62
2022-09-15,S001,P0016,245,178
2022-09-15,S001,P0017,69,196
2022-09-15,S001,P0018,122,142
2022-09-15,S001,P0019,286,193
2022-09-15,S001,P0020,145,90
2022-09-15,S002,P0001,474,28
2022-09-15,S002,P0002,201,140
2022-09-15,S002,P0003,307,197
2022-09-15,S002,P0004,159,193
2022-09-15,S002,P0005,112,73
2022-09-15,S002,P0006,425,119
2022-09-15,S002,P0007,402,132
2022-09-15,S002,P0008,326,31
2022-09-15,S002,P0009,126,86
2022-09-15,S002,P0010,436,160
2022-09-15,S002,P0011,301,93
2022-09-15,S002,P0012,228,166
2022-09-15,S002,P0013,116,41
2022-09-15,S002,P0014,320,69
2022-09-15,S002,P0015,377,84
2022-09-15,S002,P0016,440,53
2022-09-15,S002,P0017,486,31
2022-09-15,S002,P0018,496,121
2022-09-15,S002,P0019,112,153
2022-09-15,S002,P0020,152,101
2022-09-15,S003,P0001,234,120
2022-09-15,S003,P0002,423,112
2022-09-15,S003,P0003,379,22
2022-09-15,S003,P0004,346,39
2022-09-15,S003,P0005,463,174
2022-09-15,S003,P0006,275,180
2022-09-15,S003,P0007,169,46
2022-09-15,S003,P0008,100,160
2022-09-15,S003,P0009,185,130
2022-09-15,S003,P0010,420,153
2022-09-15,S003,P0011,363,167
2022-09-15,S003,P0012,418,50
2022-09-15,S003,P0013,260,128
2022-09-15,S003,P0014,170,79
2022-09-15,S003,P0015,164,37
2022-09-15,S003,P0016,282,68
2022-09-15,S003,P0017,222,183
2022-09-15,S003,P0018,424,52
2022-09-15,S003,P0019,95,66
2022-09-15,S003,P0020,113,73
2022-09-15,S004,P0001,104,147
2022-09-15,S004,P0002,228,75
2022-09-15,S004,P0003,246,115
2022-09-15,S004,P0004,401,187
2022-09-15,S004,P0005,182,101
2022-09-15,S004,P0006,139,188
2022-09-15,S004,P0007,118,93
2022-09-15,S004,P0008,168,175
2022-09-15,S004,P0009,412,91
2022-09-15,S004,P0010,301,40
2022-09-15,S004,P0011,232,117
2022-09-15,S004,P0012,184,185
2022-09-15,S004,P0013,368,87
2022-09-15,S004,P0014,254,126
2022-09-15,S004,P0015,121,83
2022-09-15,S004,P0016,409,190
2022-09-15,S004,P0017,167,36
2022-09-15,S004,P0018,226,40
2022-09-15,S004,P0019,247,144
2022-09-15,S004,P0020,80,138
2022-09-15,S005,P0001,492,76
2022-09-15,S005,P0002,50,196
2022-09-15,S005,P0003,156,171
2022-09-15,S005,P0004,427,44
2022-09-15,S005,P0005,454,134
2022-09-15,S005,P0006,480,151
2022-09-15,S005,P0007,54,183
2022-09-15,S005,P0008,480,190
2022-09-15,S005,P0009,147,121
2022-09-15,S005,P0010,172,200
2022-09-15,S005,P0011,395,77
2022-09-15,S005,P0012,152,38
2022-09-15,S005,P0013,453,90
2022-09-15,S005,P0014,216,21
2022-09-15,S005,P0015,182,179
2022-09-15,S005,P0016,447,26
2022-09-15,S005,P0017,320,118
2022-09-15,S005,P0018,227,108
2022-09-15,S005,P0019,209,97
2022-09-15,S005,P0020,393,152
2022-09-16,S001,P0001,111,93
2022-09-16,S001,P0002,334,198
2022-09-16,S001,P0003,66,161
2022-09-16,S001,P0004,418,33
2022-09-16,S001,P0005,81,48
2022-09-16,S001,P0006,303,130
2022-09-16,S001,P0007,261,76
2022-09-16,S001,P0008,66,62
2022-09-16,S001,P0009,331,56
2022-09-16,S001,P0010,292,119
2022-09-16,S001,P0011,448,133
2022-09-16,S001,P0012,143,36
2022-09-16,S001,P0013,331,158
2022-09-16,S001,P0014,92,178
2022-09-16,S001,P0015,145,23
2022-09-16,S001,P0016,268,119
2022-09-16,S001,P0017,450,196
2022-09-16,S001,P0018,447,118
2022-09-16,S001,P0019,440,73
2022-09-16,S001,P0020,139,192
2022-09-16,S002,P0001,136,168
2022-09-16,S002,P0002,280,158
2022-09-16,S002,P0003,101,63
2022-09-16,S002,P0004,153,127
2022-09-16,S002,P0005,209,175
2022-09-16,S002,P0006,384,119
2022-09-16,S002,P0007,286,90
2022-09-16,S002,P0008,389,57
2022-09-16,S002,P0009,466,189
2022-09-16,S002,P0010,297,158
2022-09-16,S002,P0011,107,68
2022-09-16,S002,P0012,51,35
2022-09-16,S002,P0013,436,183
2022-09-16,S002,P0014,457,107
2022-09-16,S002,P0015,215,147
2022-09-16,S002,P0016,319,183
2022-09-16,S002,P0017,246,111
2022-09-16,S002,P0018,113,157
2022-09-16,S002,P0019,127,174
2022-09-16,S002,P0020,266,147
2022-09-16,S003,P0001,302,140
2022-09-16,S003,P0002,155,140
2022-09-16,S003,P0003,174,47
2022-09-16,S003,P0004,82,97
2022-09-16,S003,P0005,473,31
2022-09-16,S003,P0006,179,108
2022-09-16,S003,P0007,310,88
2022-09-16,S003,P0008,468,110
2022-09-16,S003,P0009,430,173
2022-09-16,S003,P0010,218,33
2022-09-16,S003,P0011,119,108
2022-09-16,S003,P0012,220,184
2022-09-16,S003,P0013,399,84
2022-09-16,S003,P0014,416,117
2022-09-16,S003,P0015,96,176
2022-09-16,S003,P0016,262,127
2022-09-16,S003,P0017,338,146
2022-09-16,S003,P0018,137,70
2022-09-16,S003,P0019,248,90
2022-09-16,S003,P0020,381,20
2022-09-16,S004,P0001,183,98
2022-09-16,S004,P0002,248,51
2022-09-16,S004,P0003,232,131
2022-09-16,S004,P0004,123,94
2022-09-16,S004,P0005,228,176
2022-09-16,S004,P0006,75,105
2022-09-16,S004,P0007,284,44
2022-09-16,S004,P0008,381,29
2022-09-16,S004,P0009,290,148
2022-09-16,S004,P0010,456,117
2022-09-16,S004,P0011,135,146
2022-09-16,S004,P0012,448,167
2022-09-16,S004,P0013,154,183
2022-09-16,S004,P0014,151,67
2022-09-16,S004,P0015,448,101
2022-09-16,S004,P0016,452,94
2022-09-16,S004,P0017,174,99
2022-09-16,S004,P0018,78,122
2022-09-16,S004,P0019,112,158
2022-09-16,S004,P0020,444,61
2022-09-16,S005,P0001,252,177
2022-09-16,S005,P0002,162,195
2022-09-16,S005,P0003,322,129
2022-09-16,S005,P0004,146,78
2022-09-16,S005,P0005,119,44
2022-09-16,S005,P0006,57,61
2022-09-16,S005,P0007,315,59
2022-09-16,S005,P0008,347,68
2022-09-16,S005,P0009,113,50
2022-09-16,S005,P0010,70,102
2022-09-16,S005,P0011,477,175
2022-09-16,S005,P0012,198,135
2022-09-16,S005,P0013,293,21
2022-09-16,S005,P0014,316,77
2022-09-16,S005,P0015,329,189
2022-09-16,S005,P0016,202,169
2022-09-16,S005,P0017,267,75
2022-09-16,S005,P0018,363,172
2022-09-16,S005,P0019,419,64
2022-09-16,S005,P0020,140,180
2022-09-17,S001,P0001,420,130
2022-09-17,S001,P0002,231,190
2022-09-17,S001,P0003,350,199
2022-09-17,S001,P0004,108,181
2022-09-17,S001,P0005,450,41
2022-09-17,S001,P0006,202,33
2022-09-17,S001,P0007,287,165
2022-09-17,S001,P0008,491,174
2022-09-17,S001,P0009,282,35
2022-09-17,S001,P0010,289,33
2022-09-17,S001,P0011,287,116
2022-09-17,S001,P0012,379,199
2022-09-17,S001,P0013,173,86
2022-09-17,S001,P0014,479,35
2022-09-17,S001,P0015,90,123
2022-09-17,S001,P0016,330,72
2022-09-17,S001,P0017,276,65
2022-09-17,S001,P0018,173,54
2022-09-17,S001,P0019,324,144
2022-09-17,S001,P0020,136,159
2022-09-17,S002,P0001,272,150
2022-09-17,S002,P0002,235,142
2022-09-17,S002,P0003,461,158
2022-09-17,S002,P0004,365,113
2022-09-17,S002,P0005,421,197
2022-09-17,S002,P0006,270,199
2022-09-17,S002,P0007,381,35
2022-09-17,S002,P0008,158,80
2022-09-17,S002,P0009,451,101
2022-09-17,S002,P0010,356,138
2022-09-17,S002,P0011,183,195
2022-09-17,S002,P0012,239,27
2022-09-17,S002,P0013,81,134
2022-09-17,S002,P0014,150,53
2022-09-17,S002,P0015,58,115
2022-09-17,S002,P0016,403,61
2022-09-17,S002,P0017,260,195
2022-09-17,S002,P0018,416,94
2022-09-17,S002,P0019,119,194
2022-09-17,S002,P0020,385,196
2022-09-17,S003,P0001,287,168
2022-09-17,S003,P0002,222,26
2022-09-17,S003,P0003,364,66
2022-09-17,S003,P0004,393,110
2022-09-17,S003,P0005,207,118
2022-09-17,S003,P0006,462,59
2022-09-17,S003,P0007,353,132
2022-09-17,S003,P0008,77,130
2022-09-17,S003,P0009,172,56
2022-09-17,S003,P0010,306,46
2022-09-17,S003,P0011,229,110
2022-09-17,S003,P0012,448,61
2022-09-17,S003,P0013,131,116
2022-09-17,S003,P0014,410,120
2022-09-17,S003,P0015,429,94
2022-09-17,S003,P0016,477,156
2022-09-17,S003,P0017,107,54
2022-09-17,S003,P0018,480,50
2022-09-17,S003,P0019,74,107
2022-09-17,S003,P0020,450,37
2022-09-17,S004,P0001,446,191
2022-09-17,S004,P0002,214,166
2022-09-17,S004,P0003,141,146
2022-09-17,S004,P0004,351,33
2022-09-17,S004,P0005,274,163
2022-09-17,S004,P0006,173,20
2022-09-17,S004,P0007,396,89
2022-09-17,S004,P0008,113,165
2022-09-17,S004,P0009,125,190
2022-09-17,S004,P0010,213,24
2022-09-17,S004,P0011,366,105
2022-09-17,S004,P0012,448,199
2022-09-17,S004,P0013,500,40
2022-09-17,S004,P0014,324,147
2022-09-17,S004,P0015,424,147
2022-09-17,S004,P0016,465,102
2022-09-17,S004,P0017,86,194
2022-09-17,S004,P0018,83,112
2022-09-17,S004,P0019,494,51
2022-09-17,S004,P0020,168,27
2022-09-17,S005,P0001,356,22
2022-09-17,S005,P0002,244,115
2022-09-17,S005,P0003,209,56
2022-09-17,S005,P0004,179,76
2022-09-17,S005,P0005,390,43
2022-09-17,S005,P0006,434,148
2022-09-17,S005,P0007,353,135
2022-09-17,S005,P0008,254,68
2022-09-17,S005,P0009,197,72
2022-09-17,S005,P0010,216,134
2022-09-17,S005,P0011,382,59
2022-09-17,S005,P0012,341,126
2022-09-17,S005,P0013,463,43
2022-09-17,S005,P0014,472,193
2022-09-17,S005,P0015,89,186
2022-09-17,S005,P0016,396,168
2022-09-17,S005,P0017,414,193
2022-09-17,S005,P0018,378,179
2022-09-17,S005,P0019,259,97
2022-09-17,S005,P0020,387,35
2022-09-18,S001,P0001,334,68
2022-09-18,S001,P0002,68,117
2022-09-18,S001,P0003,320,28
2022-09-18,S001,P0004,224,136
2022-09-18,S001,P0005,424,76
2022-09-18,S001,P0006,212,115
2022-09-18,S001,P0007,283,146
2022-09-18,S001,P0008,65,75
2022-09-18,S001,P0009,50,122
2022-09-18,S001,P0010,439,77
2022-09-18,S001,P0011,475,89
2022-09-18,S001,P0012,458,115
2022-09-18,S001,P0013,126,195
2022-09-18,S001,P0014,479,173
2022-09-18,S001,P0015,127,98
2022-09-18,S001,P0016,256,132
2022-09-18,S001,P0017,372,167
2022-09-18,S001,P0018,276,74
2022-09-18,S001,P0019,481,122
2022-09-18,S001,P0020,246,106
2022-09-18,S002,P0001,174,88
2022-09-18,S002,P0002,152,170
2022-09-18,S002,P0003,397,67
2022-09-18,S002,P0004,149,177
2022-09-18,S002,P0005,240,157
2022-09-18,S002,P0006,331,171
2022-09-18,S002,P0007,424,120
2022-09-18,S002,P0008,81,79
2022-09-18,S002,P0009,111,166
2022-09-18,S002,P0010,488,61
2022-09-18,S002,P0011,132,26
2022-09-18,S002,P0012,472,54
2022-09-18,S002,P0013,184,87
2022-09-18,S002,P0014,378,171
2022-09-18,S002,P0015,135,103
2022-09-18,S002,P0016,187,112
2022-09-18,S002,P0017,329,106
2022-09-18,S002,P0018,117,40
2022-09-18,S002,P0019,126,29
2022-09-18,S002,P0020,187,57
2022-09-18,S003,P0001,277,100
2022-09-18,S003,P0002,403,47
2022-09-18,S003,P0003,441,42
2022-09-18,S003,P0004,237,124
2022-09-18,S003,P0005,341,87
2022-09-18,S003,P0006,470,180
2022-09-18,S003,P0007,219,77
2022-09-18,S003,P0008,447,66
2022-09-18,S003,P0009,130,112
2022-09-18,S003,P0010,485,60
2022-09-18,S003,P0011,226,67
2022-09-18,S003,P0012,118,98
2022-09-18,S003,P0013,394,127
2022-09-18,S003,P0014,162,45
2022-09-18,S003,P0015,192,148
2022-09-18,S003,P0016,358,66
2022-09-18,S003,P0017,194,199
2022-09-18,S003,P0018,346,178
2022-09-18,S003,P0019,184,149
2022-09-18,S003,P0020,108,72
2022-09-18,S004,P0001,57,91
2022-09-18,S004,P0002,79,143
2022-09-18,S004,P0003,239,107
2022-09-18,S004,P0004,318,123
2022-09-18,S004,P0005,69,50
2022-09-18,S004,P0006,373,184
2022-09-18,S004,P0007,416,115
2022-09-18,S004,P0008,466,66
2022-09-18,S004,P0009,114,136
2022-09-18,S004,P0010,465,142
2022-09-18,S004,P0011,118,152
2022-09-18,S004,P0012,297,122
2022-09-18,S004,P0013,457,170
2022-09-18,S004,P0014,282,177
2022-09-18,S004,P0015,204,55
2022-09-18,S004,P0016,378,26
2022-09-18,S004,P0017,203,44
2022-09-18,S004,P0018,259,39
2022-09-18,S004,P0019,384,179
2022-09-18,S004,P0020,213,70
2022-09-18,S005,P0001,131,118
2022-09-18,S005,P0002,471,149
2022-09-18,S005,P0003,448,68
2022-09-18,S005,P0004,288,200
2022-09-18,S005,P0005,197,106
2022-09-18,S005,P0006,187,100
2022-09-18,S005,P0007,120,52
2022-09-18,S005,P0008,74,144
2022-09-18,S005,P0009,316,93
2022-09-18,S005,P0010,351,82
2022-09-18,S005,P0011,356,142
2022-09-18,S005,P0012,173,145
2022-09-18,S005,P0013,188,38
2022-09-18,S005,P0014,369,151
2022-09-18,S005,P0015,165,23
2022-09-18,S005,P0016,149,183
2022-09-18,S005,P0017,285,142
2022-09-18,S005,P0018,156,188
2022-09-18,S005,P0019,460,63
2022-09-18,S005,P0020,86,195
2022-09-19,S001,P0001,423,89
2022-09-19,S001,P0002,361,49
2022-09-19,S001,P0003,259,58
2022-09-19,S001,P0004,145,58
2022-09-19,S001,P0005,107,126
2022-09-19,S001,P0006,161,184
2022-09-19,S001,P0007,275,65
2022-09-19,S001,P0008,298,43
2022-09-19,S001,P0009,106,125
2022-09-19,S001,P0010,92,194
2022-09-19,S001,P0011,278,55
2022-09-19,S001,P0012,458,107
2022-09-19,S001,P0013,239,74
2022-09-19,S001,P0014,320,181
2022-09-19,S001,P0015,318,51
2022-09-19,S001,P0016,201,77
2022-09-19,S001,P0017,462,116
2022-09-19,S001,P0018,351,80
2022-09-19,S001,P0019,213,146
2022-09-19,S001,P0020,307,162
2022-09-19,S002,P0001,384,24
2022-09-19,S002,P0002,122,67
2022-09-19,S002,P0003,314,21
2022-09-19,S002,P0004,226,183
2022-09-19,S002,P0005,387,74
2022-09-19,S002,P0006,345,199
2022-09-19,S002,P0007,139,111
2022-09-19,S002,P0008,387,47
2022-09-19,S002,P0009,309,158
2022-09-19,S002,P0010,218,145
2022-09-19,S002,P0011,81,118
2022-09-19,S002,P0012,142,35
2022-09-19,S002,P0013,166,160
2022-09-19,S002,P0014,431,122
2022-09-19,S002,P0015,85,170
2022-09-19,S002,P0016,257,21
2022-09-19,S002,P0017,207,54
2022-09-19,S002,P0018,85,119
2022-09-19,S002,P0019,479,26
2022-09-19,S002,P0020,280,113
2022-09-19,S003,P0001,225,60
2022-09-19,S003,P0002,241,109
2022-09-19,S003,P0003,476,145
2022-09-19,S003,P0004,206,41
2022-09-19,S003,P0005,291,71
2022-09-19,S003,P0006,186,42
2022-09-19,S003,P0007,437,73
2022-09-19,S003,P0008,266,99
2022-09-19,S003,P0009,432,108
2022-09-19,S003,P0010,477,133
2022-09-19,S003,P0011,390,175
2022-09-19,S003,P0012,493,126
2022-09-19,S003,P0013,60,138
2022-09-19,S003,P0014,303,108
2022-09-19,S003,P0015,418,46
2022-09-19,S003,P0016,97,131
2022-09-19,S003,P0017,473,45
2022-09-19,S003,P0018,377,129
2022-09-19,S003,P0019,275,98
2022-09-19,S003,P0020,289,142
2022-09-19,S004,P0001,435,79
2022-09-19,S004,P0002,154,76
2022-09-19,S004,P0003,213,94
2022-09-19,S004,P0004,475,72
2022-09-19,S004,P0005,50,175
2022-09-19,S004,P0006,420,170
2022-09-19,S004,P0007,288,195
2022-09-19,S004,P0008,53,35
2022-09-19,S004,P0009,390,107
2022-09-19,S004,P0010,178,83
2022-09-19,S004,P0011,351,161
2022-09-19,S004,P0012,245,60
2022-09-19,S004,P0013,54,197
2022-09-19,S004,P0014,65,37
2022-09-19,S004,P0015,140,59
2022-09-19,S004,P0016,74,67
2022-09-19,S004,P0017,73,39
2022-09-19,S004,P0018,62,101
2022-09-19,S004,P0019,401,95
2022-09-19,S004,P0020,380,178
2022-09-19,S005,P0001,412,122
2022-09-19,S005,P0002,238,48
2022-09-19,S005,P0003,410,179
2022-09-19,S005,P0004,305,155
2022-09-19,S005,P0005,439,58
2022-09-19,S005,P0006,249,171
2022-09-19,S005,P0007,368,190
2022-09-19,S005,P0008,208,135
2022-09-19,S005,P0009,146,179
2022-09-19,S005,P0010,500,147
2022-09-19,S005,P0011,255,146
2022-09-19,S005,P0012,475,84
2022-09-19,S005,P0013,283,27
2022-09-19,S005,P0014,327,123
2022-09-19,S005,P0015,153,136
2022-09-19,S005,P0016,317,41
2022-09-19,S005,P0017,171,143
2022-09-19,S005,P0018,121,43
2022-09-19,S005,P0019,308,96
2022-09-19,S005,P0020,97,148
2022-09-20,S001,P0001,422,199
2022-09-20,S001,P0002,481,85
2022-09-20,S001,P0003,201,103
2022-09-20,S001,P0004,246,151
2022-09-20,S001,P0005,316,46
2022-09-20,S001,P0006,352,37
2022-09-20,S001,P0007,404,172
2022-09-20,S001,P0008,387,76
2022-09-20,S001,P0009,55,138
2022-09-20,S001,P0010,370,88
2022-09-20,S001,P0011,274,199
2022-09-20,S001,P0012,145,48
2022-09-20,S001,P0013,233,46
2022-09-20,S001,P0014,232,39
2022-09-20,S001,P0015,287,46
2022-09-20,S001,P0016,467,156
2022-09-20,S001,P0017,218,157
2022-09-20,S001,P0018,119,39
2022-09-20,S001,P0019,478,152
2022-09-20,S001,P0020,354,112
2022-09-20,S002,P0001,211,85
2022-09-20,S002,P0002,105,124
2022-09-20,S002,P0003,390,30
2022-09-20,S002,P0004,324,41
2022-09-20,S002,P0005,311,194
2022-09-20,S002,P0006,408,48
2022-09-20,S002,P0007,248,182
2022-09-20,S002,P0008,419,87
2022-09-20,S002,P0009,360,110
2022-09-20,S002,P0010,339,135
2022-09-20,S002,P0011,386,161
2022-09-20,S002,P0012,426,38
2022-09-20,S002,P0013,354,145
2022-09-20,S002,P0014,451,174
2022-09-20,S002,P0015,340,83
2022-09-20,S002,P0016,426,178
2022-09-20,S002,P0017,262,26
2022-09-20,S002,P0018,406,175
2022-09-20,S002,P0019,209,120
2022-09-20,S002,P0020,345,85
2022-09-20,S003,P0001,329,98
2022-09-20,S003,P0002,293,168
2022-09-20,S003,P0003,140,73
2022-09-20,S003,P0004,304,102
2022-09-20,S003,P0005,284,194
2022-09-20,S003,P0006,308,124
2022-09-20,S003,P0007,275,70
2022-09-20,S003,P0008,482,87
2022-09-20,S003,P0009,496,56
2022-09-20,S003,P0010,99,104
2022-09-20,S003,P0011,425,149
2022-09-20,S003,P0012,161,20
2022-09-20,S003,P0013,498,118
2022-09-20,S003,P0014,408,59
2022-09-20,S003,P0015,295,53
2022-09-20,S003,P0016,233,109
2022-09-20,S003,P0017,294,22
2022-09-20,S003,P0018,398,200
2022-09-20,S003,P0019,101,51
2022-09-20,S003,P0020,280,148
2022-09-20,S004,P0001,88,68
2022-09-20,S004,P0002,341,133
2022-09-20,S004,P0003,201,78
2022-09-20,S004,P0004,158,22
2022-09-20,S004,P0005,181,41
2022-09-20,S004,P0006,177,122
2022-09-20,S004,P0007,242,117
2022-09-20,S004,P0008,349,172
2022-09-20,S004,P0009,430,96
2022-09-20,S004,P0010,421,124
2022-09-20,S004,P0011,255,83
2022-09-20,S004,P0012,78,140
2022-09-20,S004,P0013,208,33
2022-09-20,S004,P0014,58,73
2022-09-20,S004,P0015,71,158
2022-09-20,S004,P0016,239,151
2022-09-20,S004,P0017,167,183
2022-09-20,S004,P0018,453,37
2022-09-20,S004,P0019,410,41
2022-09-20,S004,P0020,238,142
2022-09-20,S005,P0001,498,123
2022-09-20,S005,P0002,318,123
2022-09-20,S005,P0003,322,35
2022-09-20,S005,P0004,66,160
2022-09-20,S005,P0005,391,114
2022-09-20,S005,P0006,461,87
2022-09-20,S005,P0007,484,118
2022-09-20,S005,P0008,194,53
2022-09-20,S005,P0009,357,88
2022-09-20,S005,P0010,87,141
2022-09-20,S005,P0011,292,133
2022-09-20,S005,P0012,269,136
2022-09-20,S005,P0013,491,186
2022-09-20,S005,P0014,202,169
2022-09-20,S005,P0015,189,58
2022-09-20,S005,P0016,83,93
2022-09-20,S005,P0017,392,180
2022-09-20,S005,P0018,97,70
2022-09-20,S005,P0019,180,78
2022-09-20,S005,P0020,307,178
2022-09-21,S001,P0001,355,59
2022-09-21,S001,P0002,449,200
2022-09-21,S001,P0003,449,109
2022-09-21,S001,P0004,310,164
